contract,method,run_index,instance_same_all_fields,instance_compare_line,raw_result_line
compute,normalCal,58,true,2026-06-15 17:32:32.643	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:f8f581abe3514066b82a58c1cbd9fd58 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:32.643	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 58 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,59,true,2026-06-15 17:32:32.661	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:85562d68a2bf4e179ed919099aadb43a contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:32.661	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 59 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,60,true,2026-06-15 17:32:32.678	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5979791af7a44915909c92ffe48449fa contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:32.679	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 60 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,61,true,2026-06-15 17:32:32.696	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:98adf689c2c941068a9b0e5977ae82c9 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:32.696	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 61 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,62,true,2026-06-15 17:32:32.714	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4a15313835344e7f86c642b7a087b71a contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:32.714	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 62 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,63,true,2026-06-15 17:32:32.732	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:51316da3b0d642688415ff229fecef01 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:32.732	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 63 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,64,true,2026-06-15 17:32:32.755	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:cb39480e7c7a494080385214100bf458 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:32.755	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 64 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,65,true,2026-06-15 17:32:32.773	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:582bbf01b672423ea0143f4393cb3332 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:32.773	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 65 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,66,true,2026-06-15 17:32:32.791	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:bf2d2976f91540f2a2da72ae8f30b018 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:32.791	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 66 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,67,true,2026-06-15 17:32:32.809	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:162a2ad61d4849269d62bc1ff4211d8e contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:32.809	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 67 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,68,true,2026-06-15 17:32:32.826	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:0c0887a9d063485b964dec8f1131afdc contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:32.826	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 68 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,69,true,2026-06-15 17:32:32.844	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b3bd1c870bd943099b337104e3c55ff2 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:32.844	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 69 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,70,true,2026-06-15 17:32:32.862	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:28eb959607ee4f2f81b3605c9d6498e4 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:32.862	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 70 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,71,true,2026-06-15 17:32:32.879	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:469684d3e2e8414cadd42a8e51371851 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:32.879	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 71 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,72,true,2026-06-15 17:32:32.897	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:eaadd784757943d68713b49be7df6ac4 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:32.897	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 72 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,73,true,2026-06-15 17:32:32.915	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1d6195cdf0f54867aa4d1a31b7d340f1 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:32.915	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 73 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,74,true,2026-06-15 17:32:32.932	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:232566649a5d474fa4c7203a06e2ff32 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:32.932	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 74 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,75,true,2026-06-15 17:32:32.950	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:fd5a30043c414c7dbe3cb727bc8b1807 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:32.950	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 75 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,76,true,2026-06-15 17:32:32.968	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:8dfe6c3c7dec4812aa6686a7ad0aa9ea contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:32.968	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 76 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,77,true,2026-06-15 17:32:32.986	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:f844126a5135433597a79b1741fee469 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:32.986	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 77 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,78,true,2026-06-15 17:32:33.005	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:f26061b246404a8ea54dca7db69df0f7 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.005	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 78 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,79,true,2026-06-15 17:32:33.028	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:df37d9da50704cafacb4bd4890d17ee1 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.029	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 79 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,80,true,2026-06-15 17:32:33.047	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:359bda2ab5d8448da86f1c81ce7cc1d4 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.047	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 80 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,81,true,2026-06-15 17:32:33.064	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:82716f36d4b643baaba7b24d6802bb96 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.065	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 81 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,82,true,2026-06-15 17:32:33.083	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:43639a4eae2f44c1b3773d264bcd805e contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.083	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 82 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,83,true,2026-06-15 17:32:33.101	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d1ce0346e74748048bbcb8f110ce2a27 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.101	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 83 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,84,true,2026-06-15 17:32:33.119	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:322b8189c8794ee8a599a714646a8236 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.119	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 84 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,85,true,2026-06-15 17:32:33.136	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:24c8ae86552040a797cf5efc5df4f6e1 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.136	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 85 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,86,true,2026-06-15 17:32:33.154	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:25a3260143d34670871f1dbb4a88f33b contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.154	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 86 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,87,true,2026-06-15 17:32:33.171	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:f6b2fcb386e5461988bcc828944f5830 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.171	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 87 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,88,true,2026-06-15 17:32:33.189	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7803669f778e431c9b10b58d7474afd4 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.189	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 88 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,89,true,2026-06-15 17:32:33.207	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5a866cd4e1ce4b1f97d0da53c7c33713 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.207	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 89 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,90,true,2026-06-15 17:32:33.225	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ccc5c1e6b1374867bf1501efb357dee3 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.225	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 90 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,91,true,2026-06-15 17:32:33.242	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:a8133ff01e244dca993ac557a1f078e1 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.242	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 91 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,92,true,2026-06-15 17:32:33.260	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:0a5ab31876624e528a4942acfd32f022 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.260	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 92 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,93,true,2026-06-15 17:32:33.279	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b08b2683e4ad42149e84e223c5ec9b74 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.279	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 93 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,94,true,2026-06-15 17:32:33.297	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d0caa824419d46a1b06bb4629175d21f contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.297	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 94 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,95,true,2026-06-15 17:32:33.314	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ae8c27c9c9ab4cca9b8a98b129ded794 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.314	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 95 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,96,true,2026-06-15 17:32:33.332	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:07a698c125d441098c42315232dee8a0 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.332	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 96 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,97,true,2026-06-15 17:32:33.350	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:a9bd9be4bf934369bb40d8abb1acb8b4 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.350	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 97 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,98,true,2026-06-15 17:32:33.369	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:e7b210b29dbc47b781103c4eea32edca contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.369	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 98 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,99,true,2026-06-15 17:32:33.392	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:cb0fbbd507ad481fbd5a71f9bac331c8 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.392	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 99 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,100,true,2026-06-15 17:32:33.410	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5127c100d06040d1b5c87d7fdd70e33a contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.410	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 100 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,101,true,2026-06-15 17:32:33.428	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:111172455d884f689951b1674f5cdf55 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.428	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 101 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,102,true,2026-06-15 17:32:33.446	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:6129a5f6c99043b3a5c9eac262283717 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.446	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 102 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,103,true,2026-06-15 17:32:33.463	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:47814490bd3d4ad0903f8be05fd50de1 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.464	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 103 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,104,true,2026-06-15 17:32:33.486	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d5db9936c50d4cbbb49555bbb5b6a172 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.486	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 104 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,105,true,2026-06-15 17:32:33.504	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4e146eb0d84d4542a95e5ed3a1cb928d contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.504	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 105 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,106,true,2026-06-15 17:32:33.522	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4e12337e0b8b4274949a4c1a3bb3d298 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.523	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 106 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,107,true,2026-06-15 17:32:33.540	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:6e139acead424a28b92263763bd85065 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.540	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 107 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,108,true,2026-06-15 17:32:33.558	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ea43a1dc6dea46269353ab05485f44ad contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.558	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 108 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,109,true,2026-06-15 17:32:33.575	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:83c039731f20498f8351d03be802e34c contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.575	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 109 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,110,true,2026-06-15 17:32:33.593	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d4ec32b51a084c15b4aa0f4263879d87 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.593	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 110 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,111,true,2026-06-15 17:32:33.610	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:913509d7ad5642688499da2a9766efd0 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.610	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 111 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,112,true,2026-06-15 17:32:33.633	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:82a8bb764bad4257b949bf88022b4c1d contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:33.633	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 112 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,113,true,2026-06-15 17:32:33.653	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4a65562cf348417cbe9864fad46335fe contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:33.653	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 113 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,114,true,2026-06-15 17:32:33.673	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c2d6981461e844e8a73a21033d3f2fb8 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:33.673	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 114 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,115,true,2026-06-15 17:32:33.691	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:137dce900a5b4d1686074e39c2a3cb5d contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:33.691	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 115 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,116,true,2026-06-15 17:32:33.709	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4316d191f623464aa93059bf147ad93b contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:33.709	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 116 contractResult = result:""success normalCal: 666"" gas_used:100000072"
